Sr No._x,Date of Encashment,Name of the Political Party,Account no. of Political Party,Prefix,Bond Number,Denominations_x,Pay Branch Code,Pay Teller,Prefix_BondNumber_x,Sr No._y,Reference No  (URN),Journal Date,Date of Purchase,Date of Expiry,Name of the Purchaser,Denominations_y,Issue Branch Code,Issue Teller,Status,Prefix_BondNumber_y
2629,2019-04-23,BHARATIYA JANATA PARTY,*******8244,TL,12706,1000000,691,3300196,TL_12706,1273,00691201904200000001322,2019-04-20,2019-04-20,2019-05-04,PRIME SALES CORPORATION,1000000,691,3300196,Paid,TL_12706
2630,2019-04-23,BHARATIYA JANATA PARTY,*******8244,TL,12701,1000000,691,3300196,TL_12701,1274,00691201904200000001322,2019-04-20,2019-04-20,2019-05-04,PRIME SALES CORPORATION,1000000,691,3300196,Paid,TL_12701
2631,2019-04-23,BHARATIYA JANATA PARTY,*******8244,OL,2151,100000,691,4567455,OL_2151,352,00300201904150000001185,2019-04-15,2019-04-15,2019-04-29,PREMCHAND GODHA,100000,300,4180496,Paid,OL_2151
2632,2019-04-23,BHARATIYA JANATA PARTY,*******8244,OL,2153,100000,691,4567455,OL_2153,353,00300201904150000001185,2019-04-15,2019-04-15,2019-04-29,PREMCHAND GODHA,100000,300,4180496,Paid,OL_2153
2633,2019-04-23,BHARATIYA JANATA PARTY,*******8244,OL,2159,100000,691,4567455,OL_2159,354,00300201904150000001185,2019-04-15,2019-04-15,2019-04-29,PREMCHAND GODHA,100000,300,4180496,Paid,OL_2159
2634,2019-04-23,BHARATIYA JANATA PARTY,*******8244,OL,2169,100000,691,4567455,OL_2169,355,00300201904150000001185,2019-04-15,2019-04-15,2019-04-29,PREMCHAND GODHA,100000,300,4180496,Paid,OL_2169
2635,2019-04-23,BHARATIYA JANATA PARTY,*******8244,OL,2161,100000,691,4567455,OL_2161,359,00300201904150000001185,2019-04-15,2019-04-15,2019-04-29,PREMCHAND GODHA,100000,300,4180496,Paid,OL_2161
2636,2019-04-23,BHARATIYA JANATA PARTY,*******8244,OL,2157,100000,691,4567455,OL_2157,362,00300201904150000001185,2019-04-15,2019-04-15,2019-04-29,PREMCHAND GODHA,100000,300,4180496,Paid,OL_2157
2637,2019-04-23,BHARATIYA JANATA PARTY,*******8244,OL,2163,100000,691,4567455,OL_2163,364,00300201904150000001185,2019-04-15,2019-04-15,2019-04-29,PREMCHAND GODHA,100000,300,4180496,Paid,OL_2163
2638,2019-04-23,BHARATIYA JANATA PARTY,*******8244,OL,2165,100000,691,4567455,OL_2165,365,00300201904150000001185,2019-04-15,2019-04-15,2019-04-29,PREMCHAND GODHA,100000,300,4180496,Paid,OL_2165
2639,2019-04-23,BHARATIYA JANATA PARTY,*******8244,OL,2167,100000,691,4567455,OL_2167,366,00300201904150000001185,2019-04-15,2019-04-15,2019-04-29,PREMCHAND GODHA,100000,300,4180496,Paid,OL_2167
2640,2019-04-23,BHARATIYA JANATA PARTY,*******8244,OL,2155,100000,691,4567455,OL_2155,370,00300201904150000001185,2019-04-15,2019-04-15,2019-04-29,PREMCHAND GODHA,100000,300,4180496,Paid,OL_2155
2681,2019-04-23,BHARATIYA JANATA PARTY,*******8244,OL,10046,100000,691,3300196,OL_10046,266,00078201904120000001163,2019-04-12,2019-04-12,2019-04-26,SKYWORLD DEVELOPERS LLP,100000,78,7601204,Paid,OL_10046
2682,2019-04-23,BHARATIYA JANATA PARTY,*******8244,OL,10040,100000,691,3300196,OL_10040,267,00078201904120000001163,2019-04-12,2019-04-12,2019-04-26,SKYWORLD DEVELOPERS LLP,100000,78,7601204,Paid,OL_10040
2683,2019-04-23,BHARATIYA JANATA PARTY,*******8244,OL,10042,100000,691,3300196,OL_10042,268,00078201904120000001163,2019-04-12,2019-04-12,2019-04-26,SKYWORLD DEVELOPERS LLP,100000,78,7601204,Paid,OL_10042
2684,2019-04-23,BHARATIYA JANATA PARTY,*******8244,OL,10044,100000,691,3300196,OL_10044,269,00078201904120000001163,2019-04-12,2019-04-12,2019-04-26,SKYWORLD DEVELOPERS LLP,100000,78,7601204,Paid,OL_10044
2685,2019-04-23,BHARATIYA JANATA PARTY,*******8244,OL,10048,100000,691,3300196,OL_10048,270,00078201904120000001163,2019-04-12,2019-04-12,2019-04-26,SKYWORLD DEVELOPERS LLP,100000,78,7601204,Paid,OL_10048
2686,2019-04-23,BHARATIYA JANATA PARTY,*******8244,OL,10036,100000,691,3300196,OL_10036,177,00078201904120000001167,2019-04-12,2019-04-12,2019-04-26,MYRIAD DEVELOPERS,100000,78,7601204,Paid,OL_10036
2687,2019-04-23,BHARATIYA JANATA PARTY,*******8244,OL,10032,100000,691,3300196,OL_10032,178,00078201904120000001167,2019-04-12,2019-04-12,2019-04-26,MYRIAD DEVELOPERS,100000,78,7601204,Paid,OL_10032
2688,2019-04-23,BHARATIYA JANATA PARTY,*******8244,OL,10038,100000,691,3300196,OL_10038,179,00078201904120000001167,2019-04-12,2019-04-12,2019-04-26,MYRIAD DEVELOPERS,100000,78,7601204,Paid,OL_10038
2689,2019-04-23,BHARATIYA JANATA PARTY,*******8244,OL,10034,100000,691,3300196,OL_10034,180,00078201904120000001167,2019-04-12,2019-04-12,2019-04-26,MYRIAD DEVELOPERS,100000,78,7601204,Paid,OL_10034
2690,2019-04-23,BHARATIYA JANATA PARTY,*******8244,OL,10030,100000,691,3300196,OL_10030,181,00078201904120000001167,2019-04-12,2019-04-12,2019-04-26,MYRIAD DEVELOPERS,100000,78,7601204,Paid,OL_10030
2691,2019-04-23,BHARATIYA JANATA PARTY,*******8244,OL,3180,100000,691,3300196,OL_3180,1293,00691201904200000001318,2019-04-20,2019-04-20,2019-05-04,SHIVALIK PRINTS LIMITED,100000,691,3300196,Paid,OL_3180
2692,2019-04-23,BHARATIYA JANATA PARTY,*******8244,OL,3183,100000,691,3300196,OL_3183,1294,00691201904200000001318,2019-04-20,2019-04-20,2019-05-04,SHIVALIK PRINTS LIMITED,100000,691,3300196,Paid,OL_3183
2693,2019-04-23,BHARATIYA JANATA PARTY,*******8244,OL,3181,100000,691,3300196,OL_3181,1295,00691201904200000001318,2019-04-20,2019-04-20,2019-05-04,SHIVALIK PRINTS LIMITED,100000,691,3300196,Paid,OL_3181
2694,2019-04-23,BHARATIYA JANATA PARTY,*******8244,OL,3182,100000,691,3300196,OL_3182,1296,00691201904200000001318,2019-04-20,2019-04-20,2019-05-04,SHIVALIK PRINTS LIMITED,100000,691,3300196,Paid,OL_3182
2695,2019-04-23,BHARATIYA JANATA PARTY,*******8244,OL,3184,100000,691,3300196,OL_3184,1297,00691201904200000001318,2019-04-20,2019-04-20,2019-05-04,SHIVALIK PRINTS LIMITED,100000,691,3300196,Paid,OL_3184
2696,2019-04-23,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,OC,7127,10000000,800,2770121,OC_7127,613,00300201904160000001229,2019-04-16,2019-04-16,2019-04-30,MODERN ROAD MAKERS PVT LTD,10000000,300,4180496,Paid,OC_7127
2697,2019-04-23,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,OC,7125,10000000,800,2770121,OC_7125,614,00300201904160000001229,2019-04-16,2019-04-16,2019-04-30,MODERN ROAD MAKERS PVT LTD,10000000,300,4180496,Paid,OC_7125
2708,2019-04-23,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OC,7154,10000000,691,3300196,OC_7154,973,00300201904180000001257,2019-04-18,2019-04-18,2019-05-02,FINOLEX CABLES LTD,10000000,300,4180496,Paid,OC_7154
2709,2019-04-23,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OC,7152,10000000,691,3300196,OC_7152,974,00300201904180000001257,2019-04-18,2019-04-18,2019-05-02,FINOLEX CABLES LTD,10000000,300,4180496,Paid,OC_7152
2710,2019-04-23,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OC,2731,10000000,691,3300196,OC_2731,1237,00041201904200000001300,2019-04-20,2019-04-20,2019-05-04,KAYPEE ENTERPRISES,10000000,41,5800420,Paid,OC_2731
2711,2019-04-23,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OC,2729,10000000,691,3300196,OC_2729,1238,00041201904200000001300,2019-04-20,2019-04-20,2019-05-04,KAYPEE ENTERPRISES,10000000,41,5800420,Paid,OC_2729
2712,2019-04-23,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OC,2733,10000000,691,3300196,OC_2733,1239,00041201904200000001300,2019-04-20,2019-04-20,2019-05-04,KAYPEE ENTERPRISES,10000000,41,5800420,Paid,OC_2733
2713,2019-04-23,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OC,6456,10000000,691,3300196,OC_6456,1289,00691201904200000001318,2019-04-20,2019-04-20,2019-05-04,SHIVALIK PRINTS LIMITED,10000000,691,3300196,Paid,OC_6456
2714,2019-04-23,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OC,6457,10000000,691,3300196,OC_6457,1262,00691201904200000001320,2019-04-20,2019-04-20,2019-05-04,OM METALS DEVELOPERS (P) LTD.,10000000,691,3300196,Paid,OC_6457
2715,2019-04-23,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,TL,11510,1000000,691,3300196,TL_11510,1305,00001201904200000001317,2019-04-20,2019-04-20,2019-05-04,STAR CEMENT MEGHALAYA LIMITED,1000000,1,5899230,Paid,TL_11510
2716,2019-04-23,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,TL,11511,1000000,691,3300196,TL_11511,1306,00001201904200000001317,2019-04-20,2019-04-20,2019-05-04,STAR CEMENT MEGHALAYA LIMITED,1000000,1,5899230,Paid,TL_11511
2717,2019-04-23,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,TL,11508,1000000,691,3300196,TL_11508,1308,00001201904200000001317,2019-04-20,2019-04-20,2019-05-04,STAR CEMENT MEGHALAYA LIMITED,1000000,1,5899230,Paid,TL_11508
2718,2019-04-23,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,TL,11506,1000000,691,3300196,TL_11506,1311,00001201904200000001317,2019-04-20,2019-04-20,2019-05-04,STAR CEMENT MEGHALAYA LIMITED,1000000,1,5899230,Paid,TL_11506
2719,2019-04-23,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,TL,11512,1000000,691,3300196,TL_11512,1313,00001201904200000001317,2019-04-20,2019-04-20,2019-05-04,STAR CEMENT MEGHALAYA LIMITED,1000000,1,5899230,Paid,TL_11512
2721,2019-04-23,SHIVSENA,*******4444,OC,7138,10000000,300,6283527,OC_7138,1234,00300201904200000001308,2019-04-20,2019-04-20,2019-05-04,K RAHEJA CORP PVT LTD,10000000,300,4180496,Paid,OC_7138
2722,2019-04-24,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,TL,13001,1000000,691,3300196,TL_13001,1163,00300201904180000001260,2019-04-18,2019-04-18,2019-05-02,UTKAL ALUMINA INTERNATIONAL LIMITED,1000000,300,4180496,Paid,TL_13001
2733,2019-04-24,RASHTRIYA JANTA DAL,*******2758,TL,11566,1000000,152,6824692,TL_11566,684,00001201904160000001224,2019-04-16,2019-04-16,2019-04-30,QUALITY MAINTENANCE VENTURE LTD,1000000,1,5899230,Paid,TL_11566
2734,2019-04-24,RASHTRIYA JANTA DAL,*******2758,TL,11562,1000000,152,6824692,TL_11562,685,00001201904160000001224,2019-04-16,2019-04-16,2019-04-30,QUALITY MAINTENANCE VENTURE LTD,1000000,1,5899230,Paid,TL_11562
2735,2019-04-24,RASHTRIYA JANTA DAL,*******2758,TL,11567,1000000,152,6824692,TL_11567,686,00001201904160000001224,2019-04-16,2019-04-16,2019-04-30,QUALITY MAINTENANCE VENTURE LTD,1000000,1,5899230,Paid,TL_11567
2736,2019-04-24,RASHTRIYA JANTA DAL,*******2758,TL,11565,1000000,152,6824692,TL_11565,687,00001201904160000001224,2019-04-16,2019-04-16,2019-04-30,QUALITY MAINTENANCE VENTURE LTD,1000000,1,5899230,Paid,TL_11565
2737,2019-04-24,RASHTRIYA JANTA DAL,*******2758,TL,11568,1000000,152,6824692,TL_11568,688,00001201904160000001224,2019-04-16,2019-04-16,2019-04-30,QUALITY MAINTENANCE VENTURE LTD,1000000,1,5899230,Paid,TL_11568
2738,2019-04-24,RASHTRIYA JANTA DAL,*******2758,TL,12667,1000000,152,6824692,TL_12667,1147,00691201904180000001286,2019-04-18,2019-04-18,2019-05-02,SARITA HANDA EXPORTS PVT LTD,1000000,691,3300196,Paid,TL_12667
2739,2019-04-24,RASHTRIYA JANTA DAL,*******2758,TL,12661,1000000,152,6824692,TL_12661,1046,00691201904180000001288,2019-04-18,2019-04-18,2019-05-02,M/SGAURAV INTERNATIONAL,1000000,691,3300196,Paid,TL_12661
2740,2019-04-24,RASHTRIYA JANTA DAL,*******2758,TL,12664,1000000,152,6824692,TL_12664,1115,00691201904180000001290,2019-04-18,2019-04-18,2019-05-02,RICHA & CO,1000000,691,3300196,Paid,TL_12664
2741,2019-04-24,RASHTRIYA JANTA DAL,*******2758,TL,12665,1000000,152,6824692,TL_12665,1116,00691201904180000001290,2019-04-18,2019-04-18,2019-05-02,RICHA & CO,1000000,691,3300196,Paid,TL_12665
2742,2019-04-24,RASHTRIYA JANTA DAL,*******2758,TL,12662,1000000,152,6824692,TL_12662,1117,00691201904180000001290,2019-04-18,2019-04-18,2019-05-02,RICHA & CO,1000000,691,3300196,Paid,TL_12662
2743,2019-04-24,RASHTRIYA JANTA DAL,*******2758,TL,12663,1000000,152,6824692,TL_12663,1118,00691201904180000001290,2019-04-18,2019-04-18,2019-05-02,RICHA & CO,1000000,691,3300196,Paid,TL_12663
2744,2019-04-24,RASHTRIYA JANTA DAL,*******2758,TL,12666,1000000,152,6824692,TL_12666,1119,00691201904180000001290,2019-04-18,2019-04-18,2019-05-02,RICHA & CO,1000000,691,3300196,Paid,TL_12666
2745,2019-04-24,RASHTRIYA JANTA DAL,*******2758,TL,12668,1000000,152,6824692,TL_12668,1148,00691201904180000001291,2019-04-18,2019-04-18,2019-05-02,SARITA HANDA EXPORTS PVT LTD,1000000,691,3300196,Paid,TL_12668
2746,2019-04-24,RASHTRIYA JANTA DAL,*******2758,TL,12669,1000000,152,6824692,TL_12669,1149,00691201904180000001293,2019-04-18,2019-04-18,2019-05-02,SARITA HANDA EXPORTS PVT LTD,1000000,691,3300196,Paid,TL_12669
2747,2019-04-24,RASHTRIYA JANTA DAL,*******2758,TL,12680,1000000,152,6824692,TL_12680,936,00691201904180000001294,2019-04-18,2019-04-18,2019-05-02,BHARTI AIRTEL LIMITEDAIRTEL CURRE NT AC-GCO,1000000,691,3300196,Paid,TL_12680
2752,2019-04-25,BHARATIYA JANATA PARTY,*******8244,OC,2727,10000000,691,3300196,OC_2727,1249,00041201904200000001299,2019-04-20,2019-04-20,2019-05-04,M/SKJS AHLUWALIA,10000000,41,5800420,Paid,OC_2727
2753,2019-04-25,BHARATIYA JANATA PARTY,*******8244,OC,2721,10000000,691,3300196,OC_2721,1250,00041201904200000001299,2019-04-20,2019-04-20,2019-05-04,M/SKJS AHLUWALIA,10000000,41,5800420,Paid,OC_2721
2754,2019-04-25,BHARATIYA JANATA PARTY,*******8244,OC,2725,10000000,691,3300196,OC_2725,1251,00041201904200000001299,2019-04-20,2019-04-20,2019-05-04,M/SKJS AHLUWALIA,10000000,41,5800420,Paid,OC_2725
2755,2019-04-25,BHARATIYA JANATA PARTY,*******8244,OC,2723,10000000,691,3300196,OC_2723,1252,00041201904200000001299,2019-04-20,2019-04-20,2019-05-04,M/SKJS AHLUWALIA,10000000,41,5800420,Paid,OC_2723
2766,2019-04-25,BHARATIYA JANATA PARTY,*******8244,TL,11448,1000000,691,3300196,TL_11448,1,00001201904120000001166,2019-04-12,2019-04-12,2019-04-26,A B C INDIA LIMITED,1000000,1,5899230,Paid,TL_11448
2767,2019-04-25,BHARATIYA JANATA PARTY,*******8244,TL,11447,1000000,691,3300196,TL_11447,2,00001201904120000001166,2019-04-12,2019-04-12,2019-04-26,A B C INDIA LIMITED,1000000,1,5899230,Paid,TL_11447
2768,2019-04-25,BHARATIYA JANATA PARTY,*******8244,TL,11441,1000000,691,3300196,TL_11441,3,00001201904120000001166,2019-04-12,2019-04-12,2019-04-26,A B C INDIA LIMITED,1000000,1,5899230,Paid,TL_11441
2769,2019-04-25,BHARATIYA JANATA PARTY,*******8244,TL,3410,1000000,691,3300196,TL_3410,106,00509201904120000001161,2019-04-12,2019-04-12,2019-04-26,HIGHSTREET CRUISES AND ENTERTAINMENT PVT  LTD,1000000,509,7315678,Paid,TL_3410
2770,2019-04-25,BHARATIYA JANATA PARTY,*******8244,TL,3407,1000000,691,3300196,TL_3407,107,00509201904120000001161,2019-04-12,2019-04-12,2019-04-26,HIGHSTREET CRUISES AND ENTERTAINMENT PVT  LTD,1000000,509,7315678,Paid,TL_3407
2771,2019-04-25,BHARATIYA JANATA PARTY,*******8244,TL,3412,1000000,691,3300196,TL_3412,108,00509201904120000001161,2019-04-12,2019-04-12,2019-04-26,HIGHSTREET CRUISES AND ENTERTAINMENT PVT  LTD,1000000,509,7315678,Paid,TL_3412
2772,2019-04-25,BHARATIYA JANATA PARTY,*******8244,TL,10940,1000000,691,3300196,TL_10940,615,00691201904160000001232,2019-04-16,2019-04-16,2019-04-30,MUTHOOT FINANCE LTD,1000000,691,3300196,Paid,TL_10940
2773,2019-04-25,BHARATIYA JANATA PARTY,*******8244,TL,10964,1000000,691,3300196,TL_10964,616,00691201904160000001232,2019-04-16,2019-04-16,2019-04-30,MUTHOOT FINANCE LTD,1000000,691,3300196,Paid,TL_10964
2774,2019-04-25,BHARATIYA JANATA PARTY,*******8244,TL,10963,1000000,691,3300196,TL_10963,617,00691201904160000001232,2019-04-16,2019-04-16,2019-04-30,MUTHOOT FINANCE LTD,1000000,691,3300196,Paid,TL_10963
2775,2019-04-25,BHARATIYA JANATA PARTY,*******8244,TL,10981,1000000,691,3300196,TL_10981,618,00691201904160000001232,2019-04-16,2019-04-16,2019-04-30,MUTHOOT FINANCE LTD,1000000,691,3300196,Paid,TL_10981
2776,2019-04-25,BHARATIYA JANATA PARTY,*******8244,TL,10939,1000000,691,3300196,TL_10939,619,00691201904160000001232,2019-04-16,2019-04-16,2019-04-30,MUTHOOT FINANCE LTD,1000000,691,3300196,Paid,TL_10939
2777,2019-04-25,BHARATIYA JANATA PARTY,*******8244,TL,10967,1000000,691,3300196,TL_10967,620,00691201904160000001232,2019-04-16,2019-04-16,2019-04-30,MUTHOOT FINANCE LTD,1000000,691,3300196,Paid,TL_10967
2778,2019-04-25,BHARATIYA JANATA PARTY,*******8244,TL,10947,1000000,691,3300196,TL_10947,621,00691201904160000001232,2019-04-16,2019-04-16,2019-04-30,MUTHOOT FINANCE LTD,1000000,691,3300196,Paid,TL_10947
2779,2019-04-25,BHARATIYA JANATA PARTY,*******8244,TL,10965,1000000,691,3300196,TL_10965,622,00691201904160000001232,2019-04-16,2019-04-16,2019-04-30,MUTHOOT FINANCE LTD,1000000,691,3300196,Paid,TL_10965
2780,2019-04-25,BHARATIYA JANATA PARTY,*******8244,TL,10962,1000000,691,3300196,TL_10962,623,00691201904160000001232,2019-04-16,2019-04-16,2019-04-30,MUTHOOT FINANCE LTD,1000000,691,3300196,Paid,TL_10962
2781,2019-04-25,BHARATIYA JANATA PARTY,*******8244,TL,10946,1000000,691,3300196,TL_10946,624,00691201904160000001232,2019-04-16,2019-04-16,2019-04-30,MUTHOOT FINANCE LTD,1000000,691,3300196,Paid,TL_10946
2782,2019-04-25,BHARATIYA JANATA PARTY,*******8244,TL,10980,1000000,691,3300196,TL_10980,625,00691201904160000001232,2019-04-16,2019-04-16,2019-04-30,MUTHOOT FINANCE LTD,1000000,691,3300196,Paid,TL_10980
2783,2019-04-25,BHARATIYA JANATA PARTY,*******8244,TL,10943,1000000,691,3300196,TL_10943,626,00691201904160000001232,2019-04-16,2019-04-16,2019-04-30,MUTHOOT FINANCE LTD,1000000,691,3300196,Paid,TL_10943
2784,2019-04-25,BHARATIYA JANATA PARTY,*******8244,TL,10970,1000000,691,3300196,TL_10970,627,00691201904160000001232,2019-04-16,2019-04-16,2019-04-30,MUTHOOT FINANCE LTD,1000000,691,3300196,Paid,TL_10970
2785,2019-04-25,BHARATIYA JANATA PARTY,*******8244,TL,10961,1000000,691,3300196,TL_10961,628,00691201904160000001232,2019-04-16,2019-04-16,2019-04-30,MUTHOOT FINANCE LTD,1000000,691,3300196,Paid,TL_10961
2786,2019-04-25,BHARATIYA JANATA PARTY,*******8244,TL,10985,1000000,691,3300196,TL_10985,629,00691201904160000001232,2019-04-16,2019-04-16,2019-04-30,MUTHOOT FINANCE LTD,1000000,691,3300196,Paid,TL_10985
2787,2019-04-25,BHARATIYA JANATA PARTY,*******8244,TL,10944,1000000,691,3300196,TL_10944,630,00691201904160000001232,2019-04-16,2019-04-16,2019-04-30,MUTHOOT FINANCE LTD,1000000,691,3300196,Paid,TL_10944
2788,2019-04-25,BHARATIYA JANATA PARTY,*******8244,TL,10949,1000000,691,3300196,TL_10949,631,00691201904160000001232,2019-04-16,2019-04-16,2019-04-30,MUTHOOT FINANCE LTD,1000000,691,3300196,Paid,TL_10949
2789,2019-04-25,BHARATIYA JANATA PARTY,*******8244,TL,10941,1000000,691,3300196,TL_10941,632,00691201904160000001232,2019-04-16,2019-04-16,2019-04-30,MUTHOOT FINANCE LTD,1000000,691,3300196,Paid,TL_10941
2790,2019-04-25,BHARATIYA JANATA PARTY,*******8244,TL,10942,1000000,691,3300196,TL_10942,633,00691201904160000001232,2019-04-16,2019-04-16,2019-04-30,MUTHOOT FINANCE LTD,1000000,691,3300196,Paid,TL_10942
2791,2019-04-25,BHARATIYA JANATA PARTY,*******8244,TL,10950,1000000,691,3300196,TL_10950,634,00691201904160000001232,2019-04-16,2019-04-16,2019-04-30,MUTHOOT FINANCE LTD,1000000,691,3300196,Paid,TL_10950
2792,2019-04-25,BHARATIYA JANATA PARTY,*******8244,TL,10966,1000000,691,3300196,TL_10966,635,00691201904160000001232,2019-04-16,2019-04-16,2019-04-30,MUTHOOT FINANCE LTD,1000000,691,3300196,Paid,TL_10966
2793,2019-04-25,BHARATIYA JANATA PARTY,*******8244,TL,10969,1000000,691,3300196,TL_10969,636,00691201904160000001232,2019-04-16,2019-04-16,2019-04-30,MUTHOOT FINANCE LTD,1000000,691,3300196,Paid,TL_10969
2794,2019-04-25,BHARATIYA JANATA PARTY,*******8244,TL,10984,1000000,691,3300196,TL_10984,637,00691201904160000001232,2019-04-16,2019-04-16,2019-04-30,MUTHOOT FINANCE LTD,1000000,691,3300196,Paid,TL_10984
2795,2019-04-25,BHARATIYA JANATA PARTY,*******8244,TL,10968,1000000,691,3300196,TL_10968,638,00691201904160000001232,2019-04-16,2019-04-16,2019-04-30,MUTHOOT FINANCE LTD,1000000,691,3300196,Paid,TL_10968
2796,2019-04-25,BHARATIYA JANATA PARTY,*******8244,TL,10982,1000000,691,3300196,TL_10982,639,00691201904160000001232,2019-04-16,2019-04-16,2019-04-30,MUTHOOT FINANCE LTD,1000000,691,3300196,Paid,TL_10982
2797,2019-04-25,BHARATIYA JANATA PARTY,*******8244,TL,10945,1000000,691,3300196,TL_10945,640,00691201904160000001232,2019-04-16,2019-04-16,2019-04-30,MUTHOOT FINANCE LTD,1000000,691,3300196,Paid,TL_10945
2798,2019-04-25,BHARATIYA JANATA PARTY,*******8244,TL,10987,1000000,691,3300196,TL_10987,641,00691201904160000001232,2019-04-16,2019-04-16,2019-04-30,MUTHOOT FINANCE LTD,1000000,691,3300196,Paid,TL_10987
2799,2019-04-25,BHARATIYA JANATA PARTY,*******8244,TL,10986,1000000,691,3300196,TL_10986,642,00691201904160000001232,2019-04-16,2019-04-16,2019-04-30,MUTHOOT FINANCE LTD,1000000,691,3300196,Paid,TL_10986
2800,2019-04-25,BHARATIYA JANATA PARTY,*******8244,TL,10983,1000000,691,3300196,TL_10983,643,00691201904160000001232,2019-04-16,2019-04-16,2019-04-30,MUTHOOT FINANCE LTD,1000000,691,3300196,Paid,TL_10983
2801,2019-04-25,BHARATIYA JANATA PARTY,*******8244,TL,10948,1000000,691,3300196,TL_10948,644,00691201904160000001232,2019-04-16,2019-04-16,2019-04-30,MUTHOOT FINANCE LTD,1000000,691,3300196,Paid,TL_10948
2807,2019-04-25,BHARATIYA JANATA PARTY,*******8244,OL,1113,100000,691,3300196,OL_1113,4,00001201904120000001166,2019-04-12,2019-04-12,2019-04-26,A B C INDIA LIMITED,100000,1,5899230,Paid,OL_1113
2808,2019-04-25,BHARATIYA JANATA PARTY,*******8244,OL,1118,100000,691,3300196,OL_1118,5,00001201904120000001166,2019-04-12,2019-04-12,2019-04-26,A B C INDIA LIMITED,100000,1,5899230,Paid,OL_1118
2809,2019-04-25,BHARATIYA JANATA PARTY,*******8244,OL,1112,100000,691,3300196,OL_1112,6,00001201904120000001166,2019-04-12,2019-04-12,2019-04-26,A B C INDIA LIMITED,100000,1,5899230,Paid,OL_1112
2810,2019-04-25,BHARATIYA JANATA PARTY,*******8244,OL,1115,100000,691,3300196,OL_1115,7,00001201904120000001166,2019-04-12,2019-04-12,2019-04-26,A B C INDIA LIMITED,100000,1,5899230,Paid,OL_1115
2811,2019-04-25,BHARATIYA JANATA PARTY,*******8244,OL,1119,100000,691,3300196,OL_1119,8,00001201904120000001166,2019-04-12,2019-04-12,2019-04-26,A B C INDIA LIMITED,100000,1,5899230,Paid,OL_1119
2812,2019-04-25,BHARATIYA JANATA PARTY,*******8244,OL,1110,100000,691,3300196,OL_1110,9,00001201904120000001166,2019-04-12,2019-04-12,2019-04-26,A B C INDIA LIMITED,100000,1,5899230,Paid,OL_1110
2813,2019-04-25,BHARATIYA JANATA PARTY,*******8244,OL,1111,100000,691,3300196,OL_1111,10,00001201904120000001166,2019-04-12,2019-04-12,2019-04-26,A B C INDIA LIMITED,100000,1,5899230,Paid,OL_1111
2814,2019-04-25,BHARATIYA JANATA PARTY,*******8244,OL,1106,100000,691,3300196,OL_1106,11,00001201904120000001166,2019-04-12,2019-04-12,2019-04-26,A B C INDIA LIMITED,100000,1,5899230,Paid,OL_1106
